RMSE of SPM,RMSE of baseLine
0.5,0.5
No,ActualPM25Data,Sequential Pattern Mining Prediction,BaseLine Prediction
0,8,8,8
1,8,8,8
2,9,9,9
3,9,9,9
4,6,6,6
5,6,6,6
6,6,6,6
7,6,6,6
8,6,6,6
9,6,6,6
10,6,6,6
11,6,6,6
12,6,6,6
13,7,7,7
14,8,8,8
15,7,7,7
16,7,7,7
17,8,8,8
18,8,8,8
19,8,8,8
20,8,8,8
21,8,8,8
22,13,13,13
23,13,13,13
24,13,13,13
25,14,14,14
26,14,14,14
27,14,14,14
28,19,19,19
29,21,21,21
30,21,21,21
31,21,21,21
32,26,26,26
33,28,28,28
34,31,31,31
35,32,32,32
36,35,35,35
37,35,35,35
38,35,35,35
39,35,35,35
40,41,41,41
41,41,41,41
42,41,41,41
43,41,41,41
44,41,41,41
45,41,41,41
46,41,41,41
47,54,54,54
48,53,53,53
49,54,54,54
50,56,56,56
51,56,56,56
52,59,59,59
53,57,57,57
54,57,57,57
55,58,58,58
56,57,57,57
57,57,57,57
58,57,57,57
59,58,58,58
60,61,61,61
61,60,60,60
62,60,60,60
63,60,60,60
64,60,60,60
65,60,60,60
66,60,60,60
67,60,60,60
68,60,60,60
69,60,60,60
70,60,60,60
71,60,60,60
72,60,60,60
73,59,59,59
74,59,59,59
75,59,59,59
76,58,58,58
77,58,58,58
78,58,58,58
79,58,58,58
80,58,58,58
81,58,58,58
82,56,56,56
83,56,56,56
84,56,56,56
85,56,56,56
86,56,56,56
87,56,56,56
88,56,56,56
89,57,57,57
90,54,54,54
91,54,54,54
92,54,54,54
93,55,55,55
94,55,55,55
95,51,51,51
96,51,51,51
97,51,51,51
98,53,53,53
99,53,53,53
100,53,53,53
101,50,50,50
102,49,49,49
103,51,51,51
104,51,51,51
105,51,51,51
106,56,56,56
107,56,56,56
108,57,57,57
109,57,57,57
110,57,57,57
111,59,59,59
112,59,59,59
113,59,59,59
114,60,60,60
115,60,60,60
116,59,59,59
117,61,61,61
118,61,61,61
119,61,61,61
120,61,61,61
121,61,61,61
122,61,61,61
123,61,61,61
124,65,65,65
125,65,65,65
126,65,65,65
127,67,67,67
128,67,67,67
129,66,66,66
130,67,67,67
131,67,67,67
132,67,67,67
133,66,66,66
134,65,65,65
135,66,66,66
136,66,66,66
137,66,66,66
138,66,66,66
139,66,66,66
140,67,67,67
141,67,67,67
142,67,67,67
143,67,67,67
144,67,67,67
145,66,66,66
146,66,66,66
147,66,66,66
148,67,67,67
149,67,67,67
150,66,66,66
151,66,66,66
152,66,66,66
153,66,66,66
154,67,67,67
155,68,68,68
156,68,68,68
157,68,68,68
158,68,68,68
159,67,67,67
160,67,67,67
161,68,68,68
162,69,69,69
163,67,67,67
164,67,67,67
165,67,67,67
166,67,67,67
167,67,67,67
168,67,67,67
169,67,67,67
170,67,67,67
171,65,65,65
172,65,65,65
173,67,67,67
174,67,67,67
175,67,67,67
176,68,68,68
177,68,68,68
178,70,70,70
179,70,70,70
180,69,69,69
181,67,67,67
182,67,67,67
183,67,67,67
184,71,71,71
185,70,70,70
186,70,70,70
187,72,72,72
188,72,72,72
189,72,72,72
190,72,72,72
191,72,72,72
192,72,72,72
193,71,71,71
194,70,70,70
195,74,74,74
196,74,74,74
197,74,74,74
198,74,74,74
199,73,73,73
200,70,70,70
201,70,70,70
202,70,70,70
203,70,70,70
204,64,64,64
205,64,64,64
206,64,64,64
207,62,62,62
208,62,62,62
209,60,60,60
210,60,60,60
211,60,60,60
212,60,60,60
213,60,60,60
214,60,60,60
215,57,57,57
216,57,57,57
217,57,57,57
218,57,57,57
219,57,57,57
220,57,57,57
221,57,57,57
222,56,57,57
223,56,56,56
224,56,56,56
225,55,56,56
226,55,55,55
227,55,55,55
228,55,55,55
229,55,55,55
230,55,55,55
231,54,55,55
232,54,54,54
233,54,54,54
