RMSE of SPM,RMSE of baseLine
0.408248290464,0.288675134595
No,ActualPM25Data,Sequential Pattern Mining Prediction,BaseLine Prediction
0,3,3,3
1,3,3,3
2,4,4,4
3,5,5,5
4,6,6,6
5,6,6,6
6,6,6,6
7,10,10,10
8,12,12,12
9,11,11,11
10,14,14,14
11,14,14,14
12,14,14,14
13,14,14,14
14,14,14,14
15,12,12,12
16,13,13,13
17,13,13,13
18,13,13,13
19,13,13,13
20,10,10,10
21,10,10,10
22,10,10,10
23,10,10,10
24,11,11,11
25,12,12,12
26,12,12,12
27,16,16,16
28,16,16,16
29,16,16,16
30,16,16,16
31,13,13,13
32,13,13,13
33,13,13,13
34,13,13,13
35,12,12,12
36,12,12,12
37,14,14,14
38,14,14,14
39,14,14,14
40,11,11,11
41,21,21,21
42,21,21,21
43,21,21,21
44,12,12,12
45,14,14,14
46,13,13,13
47,13,13,13
48,13,13,13
49,13,13,13
50,13,13,13
51,13,13,13
52,13,13,13
53,14,14,14
54,14,14,14
55,14,14,14
56,14,14,14
57,16,16,16
58,18,18,18
59,19,19,19
60,19,19,19
61,18,18,18
62,18,18,18
63,18,18,18
64,18,18,18
65,18,18,18
66,22,22,22
67,22,22,22
68,19,19,19
69,20,20,20
70,20,20,20
71,20,20,20
72,20,20,20
73,21,21,21
74,21,21,21
75,23,23,23
76,23,23,23
77,23,23,23
78,23,23,23
79,23,23,23
80,23,23,23
81,23,23,23
82,25,25,25
83,25,25,25
84,25,25,25
85,25,25,25
86,29,29,29
87,24,24,24
88,24,24,24
89,24,24,24
90,24,24,24
91,24,24,24
92,24,24,24
93,22,22,22
94,21,21,21
95,22,22,22
96,22,22,22
97,22,22,22
98,22,22,22
99,22,22,22
100,22,22,22
101,22,22,22
102,22,22,22
103,22,22,22
104,22,22,22
105,22,22,22
106,22,22,22
107,22,22,22
108,22,22,22
109,22,22,22
110,22,22,22
111,20,20,20
112,20,20,20
113,20,20,20
114,19,19,19
115,20,20,20
116,20,20,20
117,19,19,19
118,19,19,19
119,19,19,19
120,19,19,19
121,20,20,20
122,20,20,20
123,20,20,20
124,19,19,19
125,19,19,19
126,19,19,19
127,19,19,19
128,19,19,19
129,19,19,19
130,17,17,17
131,17,17,17
132,17,17,17
133,17,17,17
134,18,18,18
135,17,17,17
136,16,16,16
137,16,16,16
138,17,17,17
139,17,17,17
140,16,16,16
141,16,16,16
142,16,16,16
143,16,16,16
144,16,16,16
145,16,16,16
146,16,16,16
147,16,16,16
148,16,16,16
149,16,16,16
150,16,16,16
151,16,16,16
152,16,16,16
153,17,17,17
154,17,17,17
155,17,17,17
156,18,18,18
157,18,18,18
158,18,18,18
159,18,18,18
160,16,16,16
161,16,16,16
162,17,17,17
163,17,17,17
164,16,16,16
165,16,16,16
166,16,16,16
167,17,17,17
168,17,17,17
169,16,16,16
170,16,16,16
171,16,16,16
172,15,15,15
173,15,15,15
174,16,16,16
175,16,16,16
176,16,16,16
177,16,16,16
178,16,16,16
179,16,16,16
180,16,16,16
181,16,16,16
182,16,16,16
183,15,15,15
184,15,15,15
185,15,15,15
186,15,15,15
187,15,15,15
188,15,15,15
189,15,15,15
190,15,15,15
191,15,15,15
192,15,15,15
193,15,15,15
194,14,14,14
195,15,15,15
196,15,15,15
197,15,15,15
198,15,15,15
199,15,15,15
200,15,15,15
201,15,15,15
202,15,15,15
203,15,15,15
204,15,15,15
205,15,15,15
206,16,16,16
207,16,16,16
208,16,16,16
209,16,16,16
210,14,14,14
211,14,14,14
212,14,14,14
213,14,14,14
214,14,14,14
215,14,14,14
216,14,14,14
217,14,14,14
218,14,14,14
219,14,14,14
220,14,14,14
221,15,15,15
222,15,15,15
223,15,15,15
224,16,16,16
225,15,15,15
226,15,15,15
227,15,15,15
228,15,15,15
229,14,14,14
230,14,14,14
231,15,15,15
232,15,15,15
233,15,15,15
234,15,15,15
235,15,15,15
236,15,15,15
237,15,15,15
238,15,16,15
239,16,15,15
240,16,16,16
241,16,16,16
242,16,16,16
243,16,16,16
244,16,16,16
245,16,16,16
246,16,16,16
247,16,16,16
248,16,16,16
249,16,16,16
